2019-03-30,4102.88,4146.82,4068.77,4109.42
2019-03-31,4108.92,4129.43,4098.95,4112.79
2019-04-01,4112.79,4164,4084.95,4147.91
2019-04-02,4147.47,4854.35,4147.09,4804.36
2019-04-03,4803.85,5334.14,4803.43,5180.17
2019-04-04,5182.17,5259.5,4800.41,4939.49
2019-04-05,4938.31,5068.63,4887.29,5019.39
2019-04-06,5019.76,5239.01,4941.2,5023.31
2019-04-07,5022.99,5189.7,5021.85,5169.48
2019-04-08,5170.12,5345.19,5142.75,5284.83
2019-04-09,5285.32,5315.66,5161.1,5227.49
2019-04-10,5227.38,5455.35,5172.5,5298.01
2019-04-11,5297.48,5343.66,4990.8,5032.62
2019-04-12,5033,5118.22,4930.2,5069.53
2019-04-13,5069.52,5128.96,5056.19,5088.84
2019-04-14,5087.83,5121.29,5031.53,5113.97
2019-04-15,5114.81,5193.98,4976.26,5029.64
2019-04-16,5029.63,5231.29,5029.27,5213.61
2019-04-17,5212.54,5270.29,5193.66,5243.88
2019-04-18,5244.04,5317.77,5215.34,5301.93
2019-04-19,5302.08,5348.04,5213.04,5279.29
2019-04-20,5279.78,5366.19,5261.27,5284.69
2019-04-21,5286.97,5348.43,5234.77,5283.02
2019-04-22,5282.68,5443.18,5267.2,5396.25
2019-04-23,5395.06,5623.41,5372.21,5578.81
2019-04-24,5578.81,5631.94,5391.24,5445.35
2019-04-25,5444.83,5521.35,5283.44,5404.27
2019-04-26,5406.61,5406.61,5038,5213.78
2019-04-27,5213.6,5281.02,5192.68,5267.63
2019-04-28,5267.94,5313.7,5220.02,5257.42
2019-04-29,5257.48,5299.33,5168.84,5212.71
2019-04-30,5212.19,5371.96,5190.2,5349.44
2019-05-01,5349.69,5416.74,5342.38,5372.51
2019-05-02,5369.82,5530.35,5362.9,5509.88
2019-05-03,5504.23,5891.05,5487.51,5792.81
2019-05-04,5792.36,5898.35,5600.8,5849.07
2019-05-05,5852.03,5899.08,5713.68,5825.53
2019-05-06,5825.21,5828.07,5646.59,5758.68
2019-05-07,5759.1,6029.77,5749.69,5954.68
2019-05-08,5953.95,5971.44,5754.12,5957.23
2019-05-09,5957.71,6161.83,5912.79,6141.17
2019-05-10,6141.78,6443.65,6133.31,6348.83
2019-05-11,6348.88,7051.17,6347.05,7051.17
2019-05-12,7054.52,7540.8,6796.32,7142.78
2019-05-13,7145.1,8118.53,6873.58,8077.11
2019-05-14,8079.75,8295.67,7603.81,7774.89
2019-05-15,7775.02,8240.73,7775.02,8134.39
2019-05-16,8133.73,8352.25,7685.67,7926.75
2019-05-17,7918.43,7942.24,6704.57,7264.88
2019-05-18,7268.4,7491.37,7213.75,7340.6
2019-05-19,7338.55,8130.77,7253.13,8077.95
2019-05-20,8079.85,8279.58,7594.59,8047.58
2019-05-21,8044.03,8101.13,7818.98,7994.35
2019-05-22,7995.01,8030.77,7640.21,7676.98
2019-05-23,7679.27,7942.25,7482.87,7911.74
2019-05-24,7913.91,8164.84,7801.72,8060.44
2019-05-25,8058.01,8140.18,7938.87,8044.14
2019-05-26,8044.14,8732.34,7897.05,8644.8
2019-05-27,8646.55,8928.68,8634.16,8806.4
2019-05-28,8808.92,8841.57,8565.29,8709.45
2019-05-29,8709.87,8758.32,8447.27,8661.44
2019-05-30,8663.44,9060.05,8034.15,8217.67
2019-05-31,8213.54,8540.97,8119.27,8524.49
2019-06-01,8524.89,8618.56,8459.97,8594.26
2019-06-02,8594.26,8818.23,8529.98,8708.33
2019-06-03,8709.48,8756.02,8343.92,8480.49
2019-06-04,8481.47,8487,7505.24,7505.24
2019-06-05,7475.73,7916.5,7471.1,7742.17
2019-06-06,7740.46,7871.2,7471.52,7743.92
2019-06-07,7743.13,8127.63,7714.1,7957.43
2019-06-08,7956.18,8065,7798.54,7894.64
2019-06-09,7895.4,7971.8,7620.53,7649.37
2019-06-10,7647.42,8056.47,7534.41,7949.75
2019-06-11,7950.37,8049.41,7724.91,7914.06
2019-06-12,7914.3,8245.53,7834.98,8153.87
2019-06-13,8153.81,8324.65,8063.38,8311.87
2019-06-14,8312.73,8636.56,8180.75,8615.91
2019-06-15,8615.09,8902.8,8615.09,8822.41
2019-06-16,8822.4,9371.82,8801.8,9037.88
2019-06-17,9041.2,9413.55,8969.73,9289.34
2019-06-18,9289.17,9465.6,8942.66,9012.33
2019-06-19,9014.44,9227.21,8956.26,9227.21
2019-06-20,9229.34,9599.94,9221.28,9522.08
2019-06-21,9522.81,9944.32,9470.3,9927.71
2019-06-22,9927.23,11203.9,9868.08,10594.33
2019-06-23,10593.13,11283.03,10397.57,10949.62
2019-06-24,10939.94,11100.15,10559.29,10939.91
2019-06-25,10939.96,11566.64,10939.96,11551.72
2019-06-26,11548.2,13823.31,11522.58,12431.82
2019-06-27,12442.4,13312.24,10338.29,10747.18
2019-06-28,10749.54,12385.46,10748.38,12273.44
2019-06-29,12276.71,12429.24,11356.99,11944.37
2019-06-30,11943.97,12199.97,10863.7,11285.58
2019-07-01,11282.09,11282.64,10006.84,10583.24
2019-07-02,10572.29,10926.06,9682.19,10689.5
2019-07-03,10691.39,11565.89,10675.88,11409.87
